"Contest_ID","Contest_Name","Contest_Date","Max_Entry","Entry_Fee","Slate","Contest_Size"
51748509,"NBA $250K Boxing Day Box Out",2017-12-26,96,"$88.00","Tue 700PM",3228
51748802,"NBA $50K Sharpshooter [20 Entry Max]",2017-12-26,20,"$3.00","Tue 700PM",19817
51749315,"NBA GIANT $5 Double Up",2017-12-26,137,"$5.00","Tue 700PM",4597
51749318,"NBA GIANT $25 Double Up",2017-12-26,34,"$25.00","Tue 700PM",1149
51749191,"NBA $30K And-One [20 Entry Max]",2017-12-26,20,"$1.00","Tue 700PM",35671
51749189,"NBA $10K Quarter Jukebox [Just $0.25!]",2017-12-26,20,"$0.25","Tue 700PM",47562
51749316,"NBA $10 Double Up",2017-12-26,34,"$10.00","Tue 700PM",1149
51749319,"NBA $2 Double Up",2017-12-26,20,"$2.00","Tue 700PM",4597
51749314,"NBA GIANT $5 Double Up",2017-12-26,137,"$5.00","Tue 700PM",4597
51900290,"NBA $425K Excellent 8’s [$50K to 1st!]",2017-12-28,150,"$8.00","Thu 700PM",62500
51900290,"NBA $150K Triple Threat",2017-12-28,150,"$33.00","Thu 700PM",5300
51900290,"NBA $130K SHARPSHOOTER [20 ENTRY MAX]",2017-12-28,20,"$33.00","Thu 700PM",51500
51900290,"NBA $5 DOUBLE UP",2017-12-28,103,"$5.00","Thu 700PM",3448
51900290,"NBA $444K Excellent 8’s [$50K to 1st!]",2017-12-29,150,"$8.00","Fri 700PM",65294
51900285,"NBA $500K Year End Special [$100K to 1st!] ",2017-12-29,45,"$365.00","Fri 700PM",1522
51900293,"NBA $140K Mini Year End Special",2017-12-29,20,"$3.65","Fri 700PM",45607
51925746,"NBA $40K Medium Year End Special",2017-12-29,38,"$36.50","Fri 700PM",1278
51900292,"NBA $200K Medium Year End Special",2017-12-29,150,"$36.50","Fri 700PM",6390
51871760,"NBA $4M FBWC Qualifier #8",2017-12-29,44,"$33.00","Fri 700PM",1485
51923946,"NBA $250K West Coast Hoops 2017 Finale [$50K to 1st] (Night)",2017-12-29,150,"$8.00","Fri 1030PM",36764
51890648,"NBA $15K And-One (Night)",2017-12-29,20,"$1.00","Fri 1030PM",17835
51890649,"NBA $12K Four Point Play [20 Entry Max] (Night)",2017-12-29,20,"$4.00","Fri 1030PM",3567
51884390,"NBA GIANT $5 Double Up",2017-12-29,137,"$5.00","Fri 700PM",4597
51884398,"NBA GIANT $25 Double Up",2017-12-29,41,"$25.00","Fri 700PM",1379
51931163,"NBA $12.5K And-One",2017-12-29,20,"$1.00","Fri 700PM",14863
51884410,"NBA $30K And-One [20 Entry Max]",2017-12-29,20,"$1.00","Fri 700PM",35671
51890577,"NBA $12K Excellent 8’s (Turbo)",2017-12-29,52,"$8.00","Fri 800PM",1764
51890575,"NBA $5K And-One (Turbo)",2017-12-29,20,"$1.00","Fri 800PM",5945
51890576,"NBA $3K Sharpshooter (Turbo)",2017-12-29,20,"$3.00","Fri 800PM",1189
51884399,"NBA $2 Double Up",2017-12-29,20,"$2.00","Fri 700PM",4597
51884391,"NBA GIANT $5 Double Up",2017-12-29,137,"$5.00","Fri 700PM",4597
51884395,"NBA $10 Double Up",2017-12-29,34,"$10.00","Fri 700PM",1149
51884408,"NBA $10K Quarter Jukebox [Just $0.25!]",2017-12-29,20,"$0.25","Fri 700PM",47562
51890646,"NBA $3K Sharpshooter (Night)",2017-12-29,20,"$3.00","Fri 1030PM",1189
51890641,"NBA $4K Quarter Jukebox [Just $0.25!] (Night)",2017-12-29,20,"$0.25","Fri 1030PM",19024
51890574,"NBA $1.5K Quarter Jukebox [Just $0.25!] (Turbo)",2017-12-29,20,"$0.25","Fri 800PM",7134
51890645,"NBA $2K Layup (Night)",2017-12-29,20,"$2.00","Fri 1030PM",1189
51945680,"NBA $350K Excellent 8s [$50K to 1st]",2017-12-30,150,"$8.00","Sat 700PM",51470
51945681,"NBA $125K Sharpshooter [20 Entry Max]",2017-12-30,20,"$3.00","Sat 700PM",49544
51945679,"NBA $250K Power Move [$50K to 1st]",2017-12-30,150,"$44.00","Sat 700PM",6626
51930392,"NBA $25K And-One [20 Entry Max]",2017-12-30,20,"$1.00","Sat 700PM",29726
51930377,"NBA $5 Double Up",2017-12-30,103,"$5.00","Sat 700PM",3448
51930388,"NBA $2 Double Up",2017-12-30,20,"$2.00","Sat 700PM",3448
51930376,"NBA $5 Double Up",2017-12-30,103,"$5.00","Sat 700PM",3448
51930396,"NBA $7.5K Quarter Jukebox [Just $0.25!]",2017-12-30,20,"$0.25","Sat 700PM",35671
51931175,"NBA $10K And-One (Night)",2017-12-30,20,"$1.00","Sat 830PM",11890
51931172,"NBA $4K Four Point Play (Night)",2017-12-30,20,"$4.00","Sat 830PM",1189
51931173,"NBA $3K Sharpshooter (Night)",2017-12-30,20,"$3.00","Sat 830PM",1189
51931169,"NBA $3K Quarter Jukebox [Just $0.25!] (Night)",2017-12-30,20,"$0.25","Sat 830PM",14268
51932429,"LAST SHOT  NBA 80th Millionaire Special SUPERSatellite [12x]",2017-12-30,20,"$0.25","Sat 700PM",4565
52083298,"NBA $125K Late Night Snack [$20K to 1st] (Night)",2018-01-01,150,"$8.00","Mon 800PM",18382
52086823,"NBA $80K New Year’s Toast [$10K to 1st]",2018-01-01,150,"$10.00","Mon 730PM",9411
52068206,"NBA $150K Triple Threat",2018-01-01,150,"$33.00","Mon 730PM",5300
52087896,"NBA $25K Sharpshooter [20 Entry Max]",2018-01-01,20,"$3.00","Mon 730PM",9908
52084850,"NBA $10K And-One",2018-01-01,20,"$1.00","Mon 730PM",11890
52063140,"NBA $5 Double Up",2018-01-01,68,"$5.00","Mon 730PM",2298
52063142,"NBA $10 Double Up",2018-01-01,34,"$10.00","Mon 730PM",1149
52063139,"NBA $5 Double Up",2018-01-01,103,"$5.00","Mon 730PM",3448
52087642,"NBA $3K And-One (Night)",2018-01-01,20,"$1.00","Mon 800PM",3567
52062035,"NBA $10K And-One (Night)",2018-01-01,20,"$1.00","Mon 800PM",11890
52084897,"NBA $3K Quarter Jukebox [Just $0.25!]",2018-01-01,20,"$0.25","Mon 730PM",14268
52062033,"NBA $2K Layup (Night)",2018-01-01,20,"$2.00","Mon 800PM",1189
52082324,"NBA $3K Sharpshooter (Night)",2018-01-01,20,"$3.00","Mon 800PM",1189
52089910,"NBA $400 Quarter Jukebox [Just $0.25!] (Night)",2018-01-01,20,"$0.25","Mon 800PM",1902
52062028,"NBA $3K Quarter Jukebox [Just $0.25!] (Night)",2018-01-01,20,"$0.25","Mon 800PM",14268
52152466,"NBA $500K 180 Super Windmill [100K to 1st]",2018-01-03,92,"$180.00","Wed 700PM",3086
52152363,"NBA $450K Excellent 8’s [$50K to 1st!]",2018-01-03,150,"$8.00","Wed 700PM",66176
52152369,"NBA $130K Sharpshooter [20 Entry Max]",2018-01-03,20,"$3.00","Wed 700PM",51525
52152372,"NBA $130K Triple Threat",2018-01-03,137,"$33.00","Wed 700PM",4594
52152366,"NBA $35K And-One [20 Entry Max]",2018-01-03,20,"$1.00","Wed 700PM",41617
52125843,"NBA GIANT $5 Double Up",2018-01-03,100,"$5.00","Wed 700PM",5747
52125850,"NBA GIANT $25 Double Up",2018-01-03,48,"$25.00","Wed 700PM",1609
52125845,"NBA $10 Double Up",2018-01-03,51,"$10.00","Wed 700PM",1724
52125856,"NBA $2 Double Up",2018-01-03,20,"$2.00","Wed 700PM",5747
52125844,"NBA GIANT $5 Double Up",2018-01-03,100,"$5.00","Wed 700PM",5747
52125852,"NBA $2 Double Up",2018-01-03,20,"$2.00","Wed 700PM",1149
52125862,"NBA $10K Quarter Jukebox [Just $0.25!]",2018-01-03,20,"$0.25","Wed 700PM",47562
52190387,"NBA $444K Excellent 8’s [$50K to 1st!]",2018-01-04,150,"$8.00","Thu 800PM",65294
52190379,"NBA $100K Sharpshooter [20 Entry Max]",2018-01-04,20,"$3.00","Thu 800PM",39635
52190378,"NBA $60K Triple Threat",2018-01-04,63,"$33.00","Thu 800PM",2120
52190383,"NBA $25K And-One [20 Entry Max]",2018-01-04,20,"$1.00","Thu 800PM",29726
52178044,"NBA $5 Double Up",2018-01-04,41,"$5.00","Thu 800PM",1379
52178052,"NBA $7.5K Quarter Jukebox [Just $0.25!]",2018-01-04,20,"$0.25","Thu 800PM",35671
52178040,"NBA $2 Double Up",2018-01-04,20,"$2.00","Thu 800PM",1149
52178045,"NBA $5 Double Up",2018-01-04,41,"$5.00","Thu 800PM",1379
52224781,"NBA $400K Excellent 8’s [$50K to 1st]",2018-01-05,150,"$8.00","Fri 700PM",58823
52224789,"NBA $200K Spin Move",2018-01-05,150,"$44.00","Fri 700PM",5300
52224788,"NBA $130K Sharpshooter [20 Entry Max]",2018-01-05,20,"$3.00","Fri 700PM",51525
52215540,"NBA $35K And-One [20 Entry Max]",2018-01-05,20,"$1.00","Fri 700PM",41617
52215521,"NBA GIANT $5 Double Up",2018-01-05,137,"$5.00","Fri 700PM",4597
52215528,"NBA GIANT $25 Double Up",2018-01-05,41,"$25.00","Fri 700PM",1379
52215536,"NBA $10K Quarter Jukebox [Just $0.25!]",2018-01-05,20,"$0.25","Fri 700PM",47562
52215533,"NBA $2 Double Up",2018-01-05,20,"$2.00","Fri 700PM",3448
52215522,"NBA $5 Double Up",2018-01-05,103,"$5.00","Fri 700PM",3448
52215525,"NBA $10 Double Up",2018-01-05,34,"$10.00","Fri 700PM",1149
52219946,"NBA $12K Four Point Play [20 Entry Max] (Night)",2018-01-05,20,"$4.00","Fri 1000PM",3567
52219945,"NBA $12.5K And-One (Night)",2018-01-05,20,"$1.00","Fri 1000PM",14863
52219943,"NBA $3K Sharpshooter (Night)",2018-01-05,20,"$3.00","Fri 1000PM",1189
52216658,"NBA $5K Dunk [20 Entry Max]",2018-01-05,20,"$3.00","Fri 700PM",1981
52215681,"LAST SHOT  NBA SUPERSat to Fantasy Football Quarter Millionaire [50x]",2018-01-05,20,"$0.25","Fri 700PM",4756
52219940,"NBA $3K Quarter Jukebox [Just $0.25!] (Night)",2018-01-05,20,"$0.25","Fri 1000PM",14268
52262489,"NBA $250K Excellent 8’s [$50K to 1st]",2018-01-06,150,"$8.00","Sat 700PM",36764
52262488,"NBA $115K Sharpshooter [20 Entry Max]",2018-01-06,20,"$3.00","Sat 700PM",45580
52262492,"NBA $125K Triple Threat",2018-01-06,132,"$33.00","Sat 700PM",4417
52261605,"NBA $80K Excellent 8’s [$15K to 1st] (Early)",2018-01-06,150,"$8.00","Sat 330PM",11764
52248315,"NBA $20K Sharpshooter [20 Entry Max] (Early)",2018-01-06,20,"$3.00","Sat 330PM",7927
52248314,"NBA $10K And-One (Early)",2018-01-06,20,"$1.00","Sat 330PM",11890
52248965,"NBA $100K Late Night Snack [$20K to 1st] (Night)",2018-01-06,150,"$8.00","Sat 900PM",14705
52248963,"NBA $8K And-One (Night)",2018-01-06,20,"$1.00","Sat 900PM",9512
52248960,"NBA $4K Four Point Play (Night)",2018-01-06,20,"$4.00","Sat 900PM",1189
52247316,"NBA $20K And-One",2018-01-06,20,"$1.00","Sat 700PM",23781
52247301,"NBA $5 Double Up",2018-01-06,68,"$5.00","Sat 700PM",2298
52247313,"NBA $2 Double Up",2018-01-06,20,"$2.00","Sat 700PM",2873
52247302,"NBA $5 Double Up",2018-01-06,68,"$5.00","Sat 700PM",2298
52248306,"NBA $3K Quarter Jukebox [Just $0.25!] (Early)",2018-01-06,20,"$0.25","Sat 330PM",14268
52247420,"NBA $5K Dunk [20 Entry Max]",2018-01-06,20,"$3.00","Sat 700PM",1981
52247322,"NBA $5K Quarter Jukebox [Just $0.25!]",2018-01-06,20,"$0.25","Sat 700PM",23781
52248961,"NBA $3K Sharpshooter (Night)",2018-01-06,20,"$3.00","Sat 900PM",1189
52248959,"NBA $2K Quarter Jukebox [Just $0.25!] (Night)",2018-01-06,20,"$0.25","Sat 900PM",9512
52322460,"NBA $300K Excellent 8’s [$50K to 1st]",2018-01-07,150,"$8.00","Sun 700PM",44117
52322214,"NBA $20K Excellent 8’s (Early)",2018-01-07,88,"$8.00","Sun 330PM",2941
52322461,"NBA $35K Sharpshooter",2018-01-07,20,"$3.00","Sun 700PM",13872
52322464,"NBA $60K Spin Move [$10K to 1st]",2018-01-07,52,"$40.00","Sun 700PM",1749
52323660,"NBA $80K Late Night Snack [$15K to 1st] (Night)",2018-01-07,150,"$8.00","Sun 900PM",11764
52322554,"NBA $15K And-One",2018-01-07,20,"$1.00","Sun 700PM",17835
52322212,"NBA $8K And-One (Early)",2018-01-07,20,"$1.00","Sun 330PM",9512
52322210,"NBA $5K Sharpshooter (Early)",2018-01-07,20,"$3.00","Sun 330PM",1981
52322552,"NBA $5K Quarter Jukebox [Just $0.25!]",2018-01-07,20,"$0.25","Sun 700PM",23781
52323094,"NBA $10K And-One (Night)",2018-01-07,20,"$1.00","Sun 900PM",11890
52323092,"NBA $5K Four Point Play [20 Entry Max] (Night)",2018-01-07,20,"$4.00","Sun 900PM",1486
52323093,"NBA $3K Sharpshooter (Night)",2018-01-07,20,"$3.00","Sun 900PM",1189
52322202,"NBA $3K Quarter Jukebox [Just $0.25!] (Early)",2018-01-07,20,"$0.25","Sun 330PM",14268
52322629,"NBA $2 Double Up",2018-01-07,20,"$2.00","Sun 700PM",1149
52323089,"NBA $2.5K Quarter Jukebox [Just $0.25!] (Night)",2018-01-07,20,"$0.25","Sun 900PM",11890
52354520,"NBA $500K Big Jam [$100K to 1st]",2018-01-08,150,"$10.00","Mon 700PM",58823
52354519,"NBA $200K Spin Move",2018-01-08,150,"$44.00","Mon 700PM",5300
52354542,"NBA $130K Sharpshooter [20 Entry Max]",2018-01-08,20,"$3.00","Mon 700PM",51525
52354588,"NBA $25K And-One [20 Entry Max]",2018-01-08,20,"$1.00","Mon 700PM",29726
52354502,"NBA $5 Double Up",2018-01-08,103,"$5.00","Mon 700PM",3448
52354505,"NBA GIANT $25 Double Up",2018-01-08,34,"$25.00","Mon 700PM",1149
52354462,"NBA $15K Four Point Play [20 Entry Max] (Night)",2018-01-08,20,"$4.00","Mon 1030PM",4458
52354463,"NBA $15K And-One (Night)",2018-01-08,20,"$1.00","Mon 1030PM",17835
52354455,"NBA $4K Quarter Jukebox [Just $0.25!] (Night)",2018-01-08,20,"$0.25","Mon 1030PM",19024
52354231,"NBA $12K Excellent 8’s (Turbo)",2018-01-08,52,"$8.00","Mon 800PM",1764
52354227,"NBA $4K And-One (Turbo)",2018-01-08,20,"$1.00","Mon 800PM",4756
52354229,"NBA $3K Sharpshooter (Turbo)",2018-01-08,20,"$3.00","Mon 800PM",1189
52354509,"NBA $2 Double Up",2018-01-08,20,"$2.00","Mon 700PM",2873
52354504,"NBA $5 Double Up",2018-01-08,68,"$5.00","Mon 700PM",2298
52354589,"NBA $7.5K Quarter Jukebox [Just $0.25!]",2018-01-08,20,"$0.25","Mon 700PM",35671
52354543,"NBA $5K Dunk [20 Entry Max]",2018-01-08,20,"$3.00","Mon 700PM",1981
52354228,"NBA $2K Quarter Jukebox [Just $0.25!] (Turbo)",2018-01-08,20,"$0.25","Mon 800PM",9512
52354454,"NBA $3K Sharpshooter (Night)",2018-01-08,20,"$3.00","Mon 1030PM",1189
52398003,"NBA $400K Excellent 8’s [$50K to 1st]",2018-01-09,150,"$8.00","Tue 730PM",58823
52398009,"NBA $125K Sharpshooter [20 Entry Max]",2018-01-09,20,"$3.00","Tue 730PM",49544
52398007,"NBA $140K Triple Threat",2018-01-09,148,"$33.00","Tue 730PM",4947
52386546,"NBA $100K Late Night Snack [$20K to 1st] (Night)",2018-01-09,150,"$8.00","Tue 830PM",14705
52386544,"NBA $10K And-One (Night)",2018-01-09,20,"$1.00","Tue 830PM",11890
52398006,"NBA $35K And-One [20 Entry Max]",2018-01-09,20,"$1.00","Tue 730PM",41617
52381069,"NBA $5 Double Up",2018-01-09,68,"$5.00","Tue 730PM",2298
52381080,"NBA $2 Double Up",2018-01-09,20,"$2.00","Tue 730PM",2873
52381070,"NBA $5 Double Up",2018-01-09,68,"$5.00","Tue 730PM",2298
52381088,"NBA $7.5K Quarter Jukebox [Just $0.25!]",2018-01-09,20,"$0.25","Tue 730PM",35671
52386542,"NBA $5K Four Point Play [20 Entry Max] (Night)",2018-01-09,20,"$4.00","Tue 830PM",1486
52386543,"NBA $3K Sharpshooter (Night)",2018-01-09,20,"$3.00","Tue 830PM",1189
52386537,"NBA $3K Quarter Jukebox [Just $0.25!] (Night)",2018-01-09,20,"$0.25","Tue 830PM",14268
52451097,"NBA $425K Excellent 8’s [$50K to 1st!]",2018-01-10,150,"$8.00","Wed 700PM",62500
52451105,"NBA $500K 180 Super Windmill [100K to 1st]",2018-01-10,92,"$180.00","Wed 700PM",3086
52451104,"NBA $130K Sharpshooter [20 Entry Max]",2018-01-10,20,"$3.00","Wed 700PM",51525
52451101,"NBA $140K Triple Threat",2018-01-10,148,"$33.00","Wed 700PM",4947
52443479,"NBA $125K Late Night Snack [$20K to 1st] (Night)",2018-01-10,150,"$8.00","Wed 900PM",18382
52451099,"NBA $30K And-One [20 Entry Max]",2018-01-10,20,"$1.00","Wed 700PM",35671
52417567,"NBA GIANT $5 Double Up",2018-01-10,137,"$5.00","Wed 700PM",4597
52417573,"NBA GIANT $25 Double Up",2018-01-10,48,"$25.00","Wed 700PM",1609
52417574,"NBA $2 Double Up",2018-01-10,20,"$2.00","Wed 700PM",4597
52417568,"NBA GIANT $5 Double Up",2018-01-10,137,"$5.00","Wed 700PM",4597
52443358,"NBA $12K Excellent 8’s (Turbo)",2018-01-10,52,"$8.00","Wed 800PM",1764
52443354,"NBA $4K And-One (Turbo)",2018-01-10,20,"$1.00","Wed 800PM",4756
52443356,"NBA $3K Sharpshooter (Turbo)",2018-01-10,20,"$3.00","Wed 800PM",1189
52417584,"NBA $10K Quarter Jukebox [Just $0.25!]",2018-01-10,20,"$0.25","Wed 700PM",47562
52417571,"NBA $10 Double Up",2018-01-10,34,"$10.00","Wed 700PM",1149
52417592,"NBA $5K Dunk [20 Entry Max]",2018-01-10,20,"$3.00","Wed 700PM",1981
52443477,"NBA $10K And-One (Night)",2018-01-10,20,"$1.00","Wed 900PM",11890
52443476,"NBA $6K Four Point Play [20 Entry Max] (Night)",2018-01-10,20,"$4.00","Wed 900PM",1783
52443475,"NBA $3K Sharpshooter (Night)",2018-01-10,20,"$3.00","Wed 900PM",1189
52443353,"NBA $1.5K Quarter Jukebox [Just $0.25!] (Turbo)",2018-01-10,20,"$0.25","Wed 800PM",7134
52443473,"NBA $2K Quarter Jukebox [Just $0.25!] (Night)",2018-01-10,20,"$0.25","Wed 900PM",9512
52451097,"NBA $425K Excellent 8’s [$50K to 1st!]",2018-01-10,150,"$8.00","Wed 700PM",62500
52451105,"NBA $500K 180 Super Windmill [100K to 1st]",2018-01-10,92,"$180.00","Wed 700PM",3086
52451104,"NBA $130K Sharpshooter [20 Entry Max]",2018-01-10,20,"$3.00","Wed 700PM",51525
52451101,"NBA $140K Triple Threat",2018-01-10,148,"$33.00","Wed 700PM",4947
52443479,"NBA $125K Late Night Snack [$20K to 1st] (Night)",2018-01-10,150,"$8.00","Wed 900PM",18382
52451099,"NBA $30K And-One [20 Entry Max]",2018-01-10,20,"$1.00","Wed 700PM",35671
52417567,"NBA GIANT $5 Double Up",2018-01-10,137,"$5.00","Wed 700PM",4597
52417573,"NBA GIANT $25 Double Up",2018-01-10,48,"$25.00","Wed 700PM",1609
52417574,"NBA $2 Double Up",2018-01-10,20,"$2.00","Wed 700PM",4597
52417568,"NBA GIANT $5 Double Up",2018-01-10,137,"$5.00","Wed 700PM",4597
52443358,"NBA $12K Excellent 8’s (Turbo)",2018-01-10,52,"$8.00","Wed 800PM",1764
52443354,"NBA $4K And-One (Turbo)",2018-01-10,20,"$1.00","Wed 800PM",4756
52443356,"NBA $3K Sharpshooter (Turbo)",2018-01-10,20,"$3.00","Wed 800PM",1189
52417584,"NBA $10K Quarter Jukebox [Just $0.25!]",2018-01-10,20,"$0.25","Wed 700PM",47562
52417571,"NBA $10 Double Up",2018-01-10,34,"$10.00","Wed 700PM",1149
52417592,"NBA $5K Dunk [20 Entry Max]",2018-01-10,20,"$3.00","Wed 700PM",1981
52443477,"NBA $10K And-One (Night)",2018-01-10,20,"$1.00","Wed 900PM",11890
52443476,"NBA $6K Four Point Play [20 Entry Max] (Night)",2018-01-10,20,"$4.00","Wed 900PM",1783
52443475,"NBA $3K Sharpshooter (Night)",2018-01-10,20,"$3.00","Wed 900PM",1189
52443353,"NBA $1.5K Quarter Jukebox [Just $0.25!] (Turbo)",2018-01-10,20,"$0.25","Wed 800PM",7134
52443473,"NBA $2K Quarter Jukebox [Just $0.25!] (Night)",2018-01-10,20,"$0.25","Wed 900PM",9512
52491720,"NBA $500K Big Jam [$100K to 1st]",2018-01-11,150,"$10.00","Thu 800PM",58823
52491714,"NBA $100K Sharpshooter [20 Entry Max]",2018-01-11,20,"$3.00","Thu 800PM",39635
52491719,"NBA $100K Triple Threat",2018-01-11,105,"$33.00","Thu 800PM",3533
52491716,"NBA $25K And-One [20 Entry Max]",2018-01-11,20,"$1.00","Thu 800PM",29726
52479526,"NBA $5 Double Up",2018-01-11,48,"$5.00","Thu 800PM",1609
52479547,"NBA $7.5K Quarter Jukebox [Just $0.25!]",2018-01-11,20,"$0.25","Thu 800PM",35671
52487443,"NBA $10K And-One (Night)",2018-01-11,20,"$1.00","Thu 1000PM",11890
52487441,"NBA $7K Four Point Play [20 Entry Max] (Night)",2018-01-11,20,"$4.00","Thu 1000PM",2080
52487442,"NBA $3K Sharpshooter (Night)",2018-01-11,20,"$3.00","Thu 1000PM",1189
52487235,"NBA $5K And-One (Early)",2018-01-11,20,"$1.00","Thu 300PM",5945
52487236,"NBA $3K Sharpshooter (Early)",2018-01-11,20,"$3.00","Thu 300PM",1189
52487234,"NBA $2K Layup (Early)",2018-01-11,20,"$2.00","Thu 300PM",1189
52479535,"NBA $2 Double Up",2018-01-11,20,"$2.00","Thu 800PM",1724
52479527,"NBA $5 Double Up",2018-01-11,48,"$5.00","Thu 800PM",1609
52479549,"NBA $5K Dunk [20 Entry Max]",2018-01-11,20,"$3.00","Thu 800PM",1981
52487231,"NBA $2.5K Quarter Jukebox [Just $0.25!] (Early)",2018-01-11,20,"$0.25","Thu 300PM",11890
52487437,"NBA $3K Quarter Jukebox [Just $0.25!] (Night)",2018-01-11,20,"$0.25","Thu 1000PM",14268
52528122,"NBA $350K Excellent 8’s [$50K to 1st]",2018-01-12,150,"$8.00","Fri 700PM",51470
52526798,"NBA $200K Spin Move",2018-01-12,150,"$44.00","Fri 700PM",5300
52526790,"NBA $110K Sharpshooter [20 Entry Max]",2018-01-12,20,"$3.00","Fri 700PM",43598
52517082,"NBA $125K Late Night Snack [$20K to 1st] (Night)",2018-01-12,150,"$8.00","Fri 900PM",18382
52517081,"NBA $12.5K And-One (Night)",2018-01-12,20,"$1.00","Fri 900PM",14863
52516095,"NBA $30K And-One [20 Entry Max]",2018-01-12,20,"$1.00","Fri 700PM",35671
52516076,"NBA $5 Double Up",2018-01-12,103,"$5.00","Fri 700PM",3448
52516082,"NBA GIANT $25 Double Up",2018-01-12,34,"$25.00","Fri 700PM",1149
52516089,"NBA $2 Double Up",2018-01-12,20,"$2.00","Fri 700PM",3448
52516077,"NBA $5 Double Up",2018-01-12,68,"$5.00","Fri 700PM",2298
52516973,"NBA $12K Excellent 8’s (Turbo)",2018-01-12,52,"$8.00","Fri 800PM",1764
52516969,"NBA $5K And-One (Turbo)",2018-01-12,20,"$1.00","Fri 800PM",5945
52517077,"NBA $7K Four Point Play [20 Entry Max] (Night)",2018-01-12,20,"$4.00","Fri 900PM",2080
52516098,"NBA $7.5K Quarter Jukebox [Just $0.25!]",2018-01-12,20,"$0.25","Fri 700PM",35671
52517079,"NBA $3K Sharpshooter (Night)",2018-01-12,20,"$3.00","Fri 900PM",1189
52516971,"NBA $3K Sharpshooter (Turbo)",2018-01-12,20,"$3.00","Fri 800PM",1189
52516966,"NBA $1.5K Quarter Jukebox [Just $0.25!] (Turbo)",2018-01-12,20,"$0.25","Fri 800PM",7134
52517072,"NBA $3K Quarter Jukebox [Just $0.25!] (Night)",2018-01-12,20,"$0.25","Fri 900PM",14268
52528122,"NBA $350K Excellent 8’s [$50K to 1st]",2018-01-12,150,"$8.00","Fri 700PM",51470
52526798,"NBA $200K Spin Move",2018-01-12,150,"$44.00","Fri 700PM",5300
52526790,"NBA $110K Sharpshooter [20 Entry Max]",2018-01-12,20,"$3.00","Fri 700PM",43598
52517082,"NBA $125K Late Night Snack [$20K to 1st] (Night)",2018-01-12,150,"$8.00","Fri 900PM",18382
52517081,"NBA $12.5K And-One (Night)",2018-01-12,20,"$1.00","Fri 900PM",14863
52516095,"NBA $30K And-One [20 Entry Max]",2018-01-12,20,"$1.00","Fri 700PM",35671
52516076,"NBA $5 Double Up",2018-01-12,103,"$5.00","Fri 700PM",3448
52516082,"NBA GIANT $25 Double Up",2018-01-12,34,"$25.00","Fri 700PM",1149
52516089,"NBA $2 Double Up",2018-01-12,20,"$2.00","Fri 700PM",3448
52516077,"NBA $5 Double Up",2018-01-12,68,"$5.00","Fri 700PM",2298
52516973,"NBA $12K Excellent 8’s (Turbo)",2018-01-12,52,"$8.00","Fri 800PM",1764
52516969,"NBA $5K And-One (Turbo)",2018-01-12,20,"$1.00","Fri 800PM",5945
52517077,"NBA $7K Four Point Play [20 Entry Max] (Night)",2018-01-12,20,"$4.00","Fri 900PM",2080
52516098,"NBA $7.5K Quarter Jukebox [Just $0.25!]",2018-01-12,20,"$0.25","Fri 700PM",35671
52517079,"NBA $3K Sharpshooter (Night)",2018-01-12,20,"$3.00","Fri 900PM",1189
52516971,"NBA $3K Sharpshooter (Turbo)",2018-01-12,20,"$3.00","Fri 800PM",1189
52516966,"NBA $1.5K Quarter Jukebox [Just $0.25!] (Turbo)",2018-01-12,20,"$0.25","Fri 800PM",7134
52517072,"NBA $3K Quarter Jukebox [Just $0.25!] (Night)",2018-01-12,20,"$0.25","Fri 900PM",14268
52567489,"NBA $250K Big Jam [$50K to 1st]",2018-01-13,150,"$10.00","Sat 700PM",29411
52567491,"NBA $80K Saturday Spin Move [$15K to 1st]",2018-01-13,69,"$40.00","Sat 700PM",2332
52567485,"NBA $60K Sharpshooter",2018-01-13,20,"$3.00","Sat 700PM",23781
52558948,"NBA $75K Late Night Snack [$10K to 1st] (Night)",2018-01-13,150,"$8.00","Sat 800PM",11029
52566905,"NBA $75K Excellent 8’s [$10K to 1st] (Early)",2018-01-13,150,"$8.00","Sat 200PM",11029
52566902,"NBA $15K Sharpshooter (Early)",2018-01-13,20,"$3.00","Sat 200PM",5945
52554352,"NBA $15K And-One",2018-01-13,20,"$1.00","Sat 700PM",17835
52554341,"NBA $5 Double Up",2018-01-13,41,"$5.00","Sat 700PM",1379
52558772,"NBA $8K And-One (Early)",2018-01-13,20,"$1.00","Sat 200PM",9512
52558770,"NBA $2.5K Quarter Jukebox [Just $0.25!] (Early)",2018-01-13,20,"$0.25","Sat 200PM",11890
52558945,"NBA $6K And-One (Night)",2018-01-13,20,"$1.00","Sat 800PM",7134
52558946,"NBA $3K Sharpshooter (Night)",2018-01-13,20,"$3.00","Sat 800PM",1189
52558944,"NBA $2K Quarter Jukebox [Just $0.25!] (Night)",2018-01-13,20,"$0.25","Sat 800PM",9512
52554343,"NBA $2 Double Up",2018-01-13,20,"$2.00","Sat 700PM",1724
52554342,"NBA $5 Double Up",2018-01-13,41,"$5.00","Sat 700PM",1379
52554359,"NBA $5K Dunk [20 Entry Max]",2018-01-13,20,"$3.00","Sat 700PM",1981
52554349,"NBA $5K Quarter Jukebox [Just $0.25!]",2018-01-13,20,"$0.25","Sat 700PM",23781
